Locus_tag	OperonID	Description
MSMEG_5497	operon_2442	NC_008596.1|gene5495|MSMEG_5497
MSMEG_5498	operon_2443	NC_008596.1|gene5496|MSMEG_5498
MSMEG_5499	operon_2443	NC_008596.1|gene5497|MSMEG_5499
MSMEG_5500	operon_2444	NC_008596.1|gene5498|MSMEG_5500
MSMEG_5501	operon_2445	NC_008596.1|gene5499|MSMEG_5501
MSMEG_5502	operon_2446	NC_008596.1|gene5500|MSMEG_5502
MSMEG_5503	operon_2447	NC_008596.1|gene5501|MSMEG_5503
MSMEG_5504	operon_2447	NC_008596.1|gene5502|MSMEG_5504
MSMEG_5505	operon_2447	NC_008596.1|gene5503|MSMEG_5505
MSMEG_5506	operon_2448	NC_008596.1|gene5504|MSMEG_5506
MSMEG_5507	operon_2449	NC_008596.1|gene5505|MSMEG_5507
MSMEG_5508	operon_2450	NC_008596.1|gene5506|MSMEG_5508
MSMEG_5509	operon_2451	NC_008596.1|gene5507|MSMEG_5509
MSMEG_5510	operon_2452	NC_008596.1|gene5508|MSMEG_5510
MSMEG_5511	operon_2452	NC_008596.1|gene5509|MSMEG_5511
MSMEG_5512	operon_2452	NC_008596.1|gene5510|MSMEG_5512
MSMEG_5513	operon_2453	NC_008596.1|gene5511|MSMEG_5513
MSMEG_5514	operon_2454	NC_008596.1|gene5512|MSMEG_5514
MSMEG_5515	operon_2454	NC_008596.1|gene5513|MSMEG_5515|purH
MSMEG_5516	operon_2454	NC_008596.1|gene5514|MSMEG_5516|purN
MSMEG_5517	operon_2454	NC_008596.1|gene5515|MSMEG_5517
MSMEG_5518	operon_2454	NC_008596.1|gene5516|MSMEG_5518
MSMEG_5519	operon_2454	NC_008596.1|gene5517|MSMEG_5519
MSMEG_5520	operon_2455	NC_008596.1|gene5518|MSMEG_5520
MSMEG_5521	operon_2456	NC_008596.1|gene5519|MSMEG_5521
MSMEG_5522	operon_2457	NC_008596.1|gene5520|MSMEG_5522
MSMEG_5523	operon_2457	NC_008596.1|gene5521|MSMEG_5523
MSMEG_5524	operon_2458	NC_008596.1|gene5522|MSMEG_5524|sucD
MSMEG_5525	operon_2458	NC_008596.1|gene5523|MSMEG_5525|sucC
MSMEG_5526	operon_2459	NC_008596.1|gene5524|MSMEG_5526
MSMEG_5527	operon_2459	NC_008596.1|gene5525|MSMEG_5527
MSMEG_5528	operon_2460	NC_008596.1|gene5526|MSMEG_5528
MSMEG_5529	operon_2461	NC_008596.1|gene5527|MSMEG_5529
MSMEG_5530	operon_2461	NC_008596.1|gene5528|MSMEG_5530
MSMEG_5531	operon_2461	NC_008596.1|gene5529|MSMEG_5531
MSMEG_5532	operon_2461	NC_008596.1|gene5530|MSMEG_5532
MSMEG_5533	operon_2461	NC_008596.1|gene5531|MSMEG_5533
MSMEG_5534	operon_2462	NC_008596.1|gene5532|MSMEG_5534|pcrA
MSMEG_5535	operon_2463	NC_008596.1|gene5533|MSMEG_5535
MSMEG_5536	operon_2463	NC_008596.1|gene5534|MSMEG_5536
MSMEG_5537	operon_2464	NC_008596.1|gene5535|MSMEG_5537
MSMEG_5539	operon_2465	NC_008596.1|gene5536|MSMEG_5539
MSMEG_5538	operon_2466	NC_008596.1|gene5537|MSMEG_5538
MSMEG_5541	operon_2467	NC_008596.1|gene5538|MSMEG_5541|pgi
MSMEG_5540	operon_2468	NC_008596.1|gene5539|MSMEG_5540
MSMEG_5542	operon_2468	NC_008596.1|gene5540|MSMEG_5542
MSMEG_5543	operon_2469	NC_008596.1|gene5541|MSMEG_5543
MSMEG_5544	operon_2470	NC_008596.1|gene5542|MSMEG_5544
MSMEG_5545	operon_2470	NC_008596.1|gene5543|MSMEG_5545
MSMEG_5547	operon_2471	NC_008596.1|gene5544|MSMEG_5547
MSMEG_5546	operon_2472	NC_008596.1|gene5545|MSMEG_5546
MSMEG_5548	operon_2472	NC_008596.1|gene5546|MSMEG_5548|cobF
MSMEG_5549	operon_2473	NC_008596.1|gene5547|MSMEG_5549
MSMEG_5550	operon_2473	NC_008596.1|gene5548|MSMEG_5550
MSMEG_5551	operon_2473	NC_008596.1|gene5549|MSMEG_5551
MSMEG_5553	operon_2473	NC_008596.1|gene5550|MSMEG_5553|cheR
MSMEG_5552	operon_2474	NC_008596.1|gene5551|MSMEG_5552
MSMEG_5554	operon_2475	NC_008596.1|gene5552|MSMEG_5554
MSMEG_5555	operon_2476	NC_008596.1|gene5553|MSMEG_5555
MSMEG_5556	operon_2477	NC_008596.1|gene5554|MSMEG_5556
MSMEG_5557	operon_2478	NC_008596.1|gene5555|MSMEG_5557
MSMEG_5558	operon_2479	NC_008596.1|gene5556|MSMEG_5558
MSMEG_5559	operon_2480	NC_008596.1|gene5557|MSMEG_5559
MSMEG_5560	operon_2480	NC_008596.1|gene5558|MSMEG_5560
MSMEG_5562	operon_2480	NC_008596.1|gene5559|MSMEG_5562|rnhA
MSMEG_5561	operon_2481	NC_008596.1|gene5560|MSMEG_5561
MSMEG_5563	operon_2482	NC_008596.1|gene5561|MSMEG_5563
MSMEG_5564	operon_2483	NC_008596.1|gene5562|MSMEG_5564
MSMEG_5565	operon_2484	NC_008596.1|gene5563|MSMEG_5565
MSMEG_5566	operon_2484	NC_008596.1|gene5564|MSMEG_5566
MSMEG_5567	operon_2485	NC_008596.1|gene5565|MSMEG_5567
MSMEG_5568	operon_2486	NC_008596.1|gene5566|MSMEG_5568
MSMEG_5569	operon_2486	NC_008596.1|gene5567|MSMEG_5569
MSMEG_5570	operon_2487	NC_008596.1|gene5568|MSMEG_5570
MSMEG_5571	operon_2487	NC_008596.1|gene5569|MSMEG_5571
MSMEG_5572	operon_2487	NC_008596.1|gene5570|MSMEG_5572
MSMEG_5573	operon_2487	NC_008596.1|gene5571|MSMEG_5573
MSMEG_5574	operon_2487	NC_008596.1|gene5572|MSMEG_5574
MSMEG_5575	operon_2487	NC_008596.1|gene5573|MSMEG_5575
MSMEG_5576	operon_2488	NC_008596.1|gene5574|MSMEG_5576
MSMEG_5577	operon_2488	NC_008596.1|gene5575|MSMEG_5577
MSMEG_5578	operon_2489	NC_008596.1|gene5576|MSMEG_5578
MSMEG_5579	operon_2489	NC_008596.1|gene5577|MSMEG_5579
MSMEG_5580	operon_2490	NC_008596.1|gene5578|MSMEG_5580
MSMEG_5581	operon_2491	NC_008596.1|gene5579|MSMEG_5581
MSMEG_5582	operon_2491	NC_008596.1|gene5580|MSMEG_5582
MSMEG_5583	operon_2491	NC_008596.1|gene5581|MSMEG_5583
MSMEG_5584	operon_2492	NC_008596.1|gene5582|MSMEG_5584
MSMEG_5586	operon_2492	NC_008596.1|gene5583|MSMEG_5586
MSMEG_5585	operon_2493	NC_008596.1|gene5584|MSMEG_5585
MSMEG_5587	operon_2494	NC_008596.1|gene5585|MSMEG_5587
MSMEG_5588	operon_2494	NC_008596.1|gene5586|MSMEG_5588
MSMEG_5589	operon_2494	NC_008596.1|gene5587|MSMEG_5589
MSMEG_5591	operon_2494	NC_008596.1|gene5588|MSMEG_5591
MSMEG_5590	operon_2495	NC_008596.1|gene5589|MSMEG_5590
MSMEG_5592	operon_2496	NC_008596.1|gene5590|MSMEG_5592
MSMEG_5593	operon_2497	NC_008596.1|gene5591|MSMEG_5593
MSMEG_5594	operon_2497	NC_008596.1|gene5592|MSMEG_5594
MSMEG_5595	operon_2497	NC_008596.1|gene5593|MSMEG_5595
MSMEG_5596	operon_2498	NC_008596.1|gene5594|MSMEG_5596
MSMEG_5597	operon_2498	NC_008596.1|gene5595|MSMEG_5597
MSMEG_5598	operon_2498	NC_008596.1|gene5596|MSMEG_5598
MSMEG_5599	operon_2499	NC_008596.1|gene5597|MSMEG_5599
MSMEG_5600	operon_2500	NC_008596.1|gene5598|MSMEG_5600
MSMEG_5601	operon_2500	NC_008596.1|gene5599|MSMEG_5601
MSMEG_5602	operon_2501	NC_008596.1|gene5600|MSMEG_5602
MSMEG_5603	operon_2501	NC_008596.1|gene5601|MSMEG_5603
MSMEG_5604	operon_2501	NC_008596.1|gene5602|MSMEG_5604
MSMEG_5605	operon_2501	NC_008596.1|gene5603|MSMEG_5605
MSMEG_5606	operon_2501	NC_008596.1|gene5604|MSMEG_5606
MSMEG_5607	operon_2502	NC_008596.1|gene5605|MSMEG_5607
MSMEG_5608	operon_2503	NC_008596.1|gene5606|MSMEG_5608
MSMEG_5609	operon_2503	NC_008596.1|gene5607|MSMEG_5609
MSMEG_5610	operon_2503	NC_008596.1|gene5608|MSMEG_5610
MSMEG_5611	operon_2503	NC_008596.1|gene5609|MSMEG_5611
MSMEG_5612	operon_2504	NC_008596.1|gene5610|MSMEG_5612
MSMEG_5613	operon_2504	NC_008596.1|gene5611|MSMEG_5613
MSMEG_5615	operon_2505	NC_008596.1|gene5612|MSMEG_5615
MSMEG_5614	operon_2506	NC_008596.1|gene5613|MSMEG_5614
MSMEG_5616	operon_2506	NC_008596.1|gene5614|MSMEG_5616
MSMEG_5617	operon_2506	NC_008596.1|gene5615|MSMEG_5617
MSMEG_5618	operon_2506	NC_008596.1|gene5616|MSMEG_5618
MSMEG_5619	operon_2506	NC_008596.1|gene5617|MSMEG_5619
MSMEG_5620	operon_2506	NC_008596.1|gene5618|MSMEG_5620
MSMEG_5621	operon_2506	NC_008596.1|gene5619|MSMEG_5621
MSMEG_5622	operon_2506	NC_008596.1|gene5620|MSMEG_5622
MSMEG_5623	operon_2506	NC_008596.1|gene5621|MSMEG_5623
MSMEG_5624	operon_2506	NC_008596.1|gene5622|MSMEG_5624
MSMEG_5625	operon_2506	NC_008596.1|gene5623|MSMEG_5625
MSMEG_5626	operon_2506	NC_008596.1|gene5624|MSMEG_5626
MSMEG_5627	operon_2506	NC_008596.1|gene5625|MSMEG_5627
MSMEG_5628	operon_2506	NC_008596.1|gene5626|MSMEG_5628
MSMEG_5629	operon_2507	NC_008596.1|gene5627|MSMEG_5629
MSMEG_5630	operon_2507	NC_008596.1|gene5628|MSMEG_5630
MSMEG_5631	operon_2507	NC_008596.1|gene5629|MSMEG_5631
MSMEG_5632	operon_2507	NC_008596.1|gene5630|MSMEG_5632
MSMEG_5633	operon_2507	NC_008596.1|gene5631|MSMEG_5633
MSMEG_5634	operon_2508	NC_008596.1|gene5632|MSMEG_5634
MSMEG_5635	operon_2508	NC_008596.1|gene5633|MSMEG_5635
MSMEG_5636	operon_2508	NC_008596.1|gene5634|MSMEG_5636
MSMEG_5637	operon_2508	NC_008596.1|gene5635|MSMEG_5637
MSMEG_5638	operon_2508	NC_008596.1|gene5636|MSMEG_5638
MSMEG_5639	operon_2508	NC_008596.1|gene5637|MSMEG_5639
MSMEG_5640	operon_2508	NC_008596.1|gene5638|MSMEG_5640
MSMEG_5641	operon_2508	NC_008596.1|gene5639|MSMEG_5641
MSMEG_5642	operon_2509	NC_008596.1|gene5640|MSMEG_5642
MSMEG_5643	operon_2509	NC_008596.1|gene5641|MSMEG_5643
MSMEG_5644	operon_2510	NC_008596.1|gene5642|MSMEG_5644
MSMEG_5645	operon_2510	NC_008596.1|gene5643|MSMEG_5645
MSMEG_5646	operon_2511	NC_008596.1|gene5644|MSMEG_5646
MSMEG_5647	operon_2512	NC_008596.1|gene5645|MSMEG_5647
MSMEG_5648	operon_2513	NC_008596.1|gene5646|MSMEG_5648
MSMEG_5649	operon_2513	NC_008596.1|gene5647|MSMEG_5649
MSMEG_5650	operon_2513	NC_008596.1|gene5648|MSMEG_5650
MSMEG_5651	operon_2514	NC_008596.1|gene5649|MSMEG_5651
MSMEG_5652	operon_2515	NC_008596.1|gene5650|MSMEG_5652
MSMEG_5654	operon_2516	NC_008596.1|gene5651|MSMEG_5654
MSMEG_5653	operon_2517	NC_008596.1|gene5652|MSMEG_5653
MSMEG_5655	operon_2517	NC_008596.1|gene5653|MSMEG_5655
MSMEG_5656	operon_2517	NC_008596.1|gene5654|MSMEG_5656|hisD
MSMEG_5657	operon_2517	NC_008596.1|gene5655|MSMEG_5657
MSMEG_5658	operon_2518	NC_008596.1|gene5656|MSMEG_5658
MSMEG_5659	operon_2519	NC_008596.1|gene5657|MSMEG_5659
MSMEG_5660	operon_2519	NC_008596.1|gene5658|MSMEG_5660
MSMEG_5661	operon_2519	NC_008596.1|gene5659|MSMEG_5661
MSMEG_5662	operon_2520	NC_008596.1|gene5660|MSMEG_5662|prrA
MSMEG_5663	operon_2520	NC_008596.1|gene5661|MSMEG_5663
MSMEG_5664	operon_2521	NC_008596.1|gene5662|MSMEG_5664
MSMEG_5665	operon_2521	NC_008596.1|gene5663|MSMEG_5665
MSMEG_5666	operon_2522	NC_008596.1|gene5664|MSMEG_5666
MSMEG_5667	operon_2522	NC_008596.1|gene5665|MSMEG_5667
MSMEG_5669	operon_2522	NC_008596.1|gene5666|MSMEG_5669
MSMEG_5668	operon_2523	NC_008596.1|gene5667|MSMEG_5668
MSMEG_5670	operon_2523	NC_008596.1|gene5668|MSMEG_5670
MSMEG_5671	operon_2524	NC_008596.1|gene5669|MSMEG_5671
MSMEG_5672	operon_2525	NC_008596.1|gene5670|MSMEG_5672|gltA
MSMEG_5673	operon_2525	NC_008596.1|gene5671|MSMEG_5673
MSMEG_5674	operon_2525	NC_008596.1|gene5672|MSMEG_5674
MSMEG_5675	operon_2525	NC_008596.1|gene5673|MSMEG_5675|pdxH
MSMEG_5676	operon_2526	NC_008596.1|gene5674|MSMEG_5676
MSMEG_5677	operon_2526	NC_008596.1|gene5675|MSMEG_5677
MSMEG_5678	operon_2527	NC_008596.1|gene5676|MSMEG_5678
MSMEG_5679	operon_2527	NC_008596.1|gene5677|MSMEG_5679
MSMEG_5680	operon_2528	NC_008596.1|gene5678|MSMEG_5680
MSMEG_5681	operon_2529	NC_008596.1|gene5679|MSMEG_5681
MSMEG_5682	operon_2529	NC_008596.1|gene5680|MSMEG_5682
MSMEG_5683	operon_2530	NC_008596.1|gene5681|MSMEG_5683|map
MSMEG_5684	operon_2530	NC_008596.1|gene5682|MSMEG_5684
MSMEG_5685	operon_2530	NC_008596.1|gene5683|MSMEG_5685
MSMEG_5686	operon_2531	NC_008596.1|gene5684|MSMEG_5686
MSMEG_5687	operon_2531	NC_008596.1|gene5685|MSMEG_5687
MSMEG_5688	operon_2531	NC_008596.1|gene5686|MSMEG_5688
MSMEG_5689	operon_2532	NC_008596.1|gene5687|MSMEG_5689
MSMEG_5690	operon_2532	NC_008596.1|gene5688|MSMEG_5690
MSMEG_5691	operon_2533	NC_008596.1|gene5689|MSMEG_5691
MSMEG_5692	operon_2533	NC_008596.1|gene5690|MSMEG_5692
MSMEG_5693	operon_2534	NC_008596.1|gene5691|MSMEG_5693
MSMEG_5694	operon_2534	NC_008596.1|gene5692|MSMEG_5694
MSMEG_5695	operon_2535	NC_008596.1|gene5693|MSMEG_5695
MSMEG_5696	operon_2535	NC_008596.1|gene5694|MSMEG_5696
MSMEG_5697	operon_2536	NC_008596.1|gene5695|MSMEG_5697
MSMEG_5698	operon_2536	NC_008596.1|gene5696|MSMEG_5698|moaA
MSMEG_5699	operon_2536	NC_008596.1|gene5697|MSMEG_5699
MSMEG_5700	operon_2537	NC_008596.1|gene5698|MSMEG_5700
MSMEG_5701	operon_2538	NC_008596.1|gene5699|MSMEG_5701|moaE
MSMEG_5702	operon_2538	NC_008596.1|gene5700|MSMEG_5702
MSMEG_5703	operon_2538	NC_008596.1|gene5701|MSMEG_5703|moaC
MSMEG_5704	operon_2538	NC_008596.1|gene5702|MSMEG_5704
MSMEG_5705	operon_2539	NC_008596.1|gene5703|MSMEG_5705
MSMEG_5706	operon_2539	NC_008596.1|gene5704|MSMEG_5706
MSMEG_5707	operon_2540	NC_008596.1|gene5705|MSMEG_5707
MSMEG_5708	operon_2540	NC_008596.1|gene5706|MSMEG_5708
MSMEG_5709	operon_2540	NC_008596.1|gene5707|MSMEG_5709
MSMEG_5710	operon_2541	NC_008596.1|gene5708|MSMEG_5710
MSMEG_5711	operon_2542	NC_008596.1|gene5709|MSMEG_5711
MSMEG_5713	operon_2543	NC_008596.1|gene5710|MSMEG_5713
MSMEG_5712	operon_2544	NC_008596.1|gene5711|MSMEG_5712
MSMEG_5714	operon_2545	NC_008596.1|gene5712|MSMEG_5714
MSMEG_5716	operon_2545	NC_008596.1|gene5713|MSMEG_5716
MSMEG_5715	operon_2546	NC_008596.1|gene5714|MSMEG_5715
MSMEG_5717	operon_2547	NC_008596.1|gene5715|MSMEG_5717
MSMEG_5718	operon_2548	NC_008596.1|gene5716|MSMEG_5718
MSMEG_5719	operon_2549	NC_008596.1|gene5717|MSMEG_5719
MSMEG_5720	operon_2550	NC_008596.1|gene5718|MSMEG_5720
MSMEG_5721	operon_2550	NC_008596.1|gene5719|MSMEG_5721
MSMEG_5722	operon_2550	NC_008596.1|gene5720|MSMEG_5722
MSMEG_5723	operon_2551	NC_008596.1|gene5721|MSMEG_5723
MSMEG_5724	operon_2552	NC_008596.1|gene5722|MSMEG_5724
MSMEG_5725	operon_2552	NC_008596.1|gene5723|MSMEG_5725
MSMEG_5726	operon_2552	NC_008596.1|gene5724|MSMEG_5726
MSMEG_5727	operon_2552	NC_008596.1|gene5725|MSMEG_5727|alc
MSMEG_5728	operon_2552	NC_008596.1|gene5726|MSMEG_5728
MSMEG_5729	operon_2553	NC_008596.1|gene5727|MSMEG_5729
MSMEG_5730	operon_2553	NC_008596.1|gene5728|MSMEG_5730
MSMEG_5731	operon_2553	NC_008596.1|gene5729|MSMEG_5731
MSMEG_5732	operon_2553	NC_008596.1|gene5730|MSMEG_5732
MSMEG_5733	operon_2554	NC_008596.1|gene5731|MSMEG_5733
MSMEG_5734	operon_2554	NC_008596.1|gene5732|MSMEG_5734
MSMEG_5735	operon_2555	NC_008596.1|gene5733|MSMEG_5735
MSMEG_5736	operon_2556	NC_008596.1|gene5734|MSMEG_5736
MSMEG_5738	operon_2557	NC_008596.1|gene5735|MSMEG_5738
MSMEG_5737	operon_2558	NC_008596.1|gene5736|MSMEG_5737
MSMEG_5739	operon_2559	NC_008596.1|gene5737|MSMEG_5739
MSMEG_5740	operon_2560	NC_008596.1|gene5738|MSMEG_5740
MSMEG_5741	operon_2560	NC_008596.1|gene5739|MSMEG_5741
MSMEG_5742	operon_2560	NC_008596.1|gene5740|MSMEG_5742
MSMEG_5743	operon_2560	NC_008596.1|gene5741|MSMEG_5743
MSMEG_5744	operon_2560	NC_008596.1|gene5742|MSMEG_5744|gvpK
MSMEG_5745	operon_2560	NC_008596.1|gene5743|MSMEG_5745
MSMEG_5746	operon_2560	NC_008596.1|gene5744|MSMEG_5746
MSMEG_5747	operon_2560	NC_008596.1|gene5745|MSMEG_5747
MSMEG_5748	operon_2560	NC_008596.1|gene5746|MSMEG_5748
MSMEG_5749	operon_2560	NC_008596.1|gene5747|MSMEG_5749
MSMEG_5750	operon_2560	NC_008596.1|gene5748|MSMEG_5750
MSMEG_5751	operon_2560	NC_008596.1|gene5749|MSMEG_5751
MSMEG_5753	operon_2561	NC_008596.1|gene5750|MSMEG_5753
MSMEG_5752	operon_2562	NC_008596.1|gene5751|MSMEG_5752
MSMEG_5754	operon_2563	NC_008596.1|gene5752|MSMEG_5754
MSMEG_5755	operon_2564	NC_008596.1|gene5753|MSMEG_5755
MSMEG_5756	operon_2564	NC_008596.1|gene5754|MSMEG_5756
MSMEG_5757	operon_2564	NC_008596.1|gene5755|MSMEG_5757
MSMEG_5758	operon_2565	NC_008596.1|gene5756|MSMEG_5758
MSMEG_5759	operon_2566	NC_008596.1|gene5757|MSMEG_5759
MSMEG_5760	operon_2567	NC_008596.1|gene5758|MSMEG_5760
MSMEG_5761	operon_2567	NC_008596.1|gene5759|MSMEG_5761
MSMEG_5762	operon_2567	NC_008596.1|gene5760|MSMEG_5762
MSMEG_5763	operon_2567	NC_008596.1|gene5761|MSMEG_5763
MSMEG_5764	operon_2567	NC_008596.1|gene5762|MSMEG_5764
MSMEG_5765	operon_2568	NC_008596.1|gene5763|MSMEG_5765
MSMEG_5766	operon_2569	NC_008596.1|gene5764|MSMEG_5766
MSMEG_5767	operon_2570	NC_008596.1|gene5765|MSMEG_5767
MSMEG_5768	operon_2571	NC_008596.1|gene5766|MSMEG_5768
MSMEG_5769	operon_2572	NC_008596.1|gene5767|MSMEG_5769
MSMEG_5770	operon_2573	NC_008596.1|gene5768|MSMEG_5770
MSMEG_5771	operon_2573	NC_008596.1|gene5769|MSMEG_5771
MSMEG_5773	operon_2574	NC_008596.1|gene5770|MSMEG_5773
MSMEG_5772	operon_2575	NC_008596.1|gene5771|MSMEG_5772
MSMEG_5774	operon_2576	NC_008596.1|gene5772|MSMEG_5774
MSMEG_5775	operon_2577	NC_008596.1|gene5773|MSMEG_5775
MSMEG_5776	operon_2577	NC_008596.1|gene5774|MSMEG_5776|phoU
MSMEG_5777	operon_2578	NC_008596.1|gene5775|MSMEG_5777
MSMEG_5778	operon_2579	NC_008596.1|gene5776|MSMEG_5778
MSMEG_5779	operon_2580	NC_008596.1|gene5777|MSMEG_5779|pstB
MSMEG_5780	operon_2580	NC_008596.1|gene5778|MSMEG_5780|pstA
MSMEG_5781	operon_2580	NC_008596.1|gene5779|MSMEG_5781|pstC
MSMEG_5782	operon_2580	NC_008596.1|gene5780|MSMEG_5782|pstS
MSMEG_5783	operon_2581	NC_008596.1|gene5781|MSMEG_5783
MSMEG_5784	operon_2581	NC_008596.1|gene5782|MSMEG_5784
MSMEG_5785	operon_2582	NC_008596.1|gene5783|MSMEG_5785
MSMEG_5786	operon_2582	NC_008596.1|gene5784|MSMEG_5786
MSMEG_5787	operon_2583	NC_008596.1|gene5785|MSMEG_5787
MSMEG_5788	operon_2584	NC_008596.1|gene5786|MSMEG_5788
MSMEG_5789	operon_2584	NC_008596.1|gene5787|MSMEG_5789
MSMEG_5790	operon_2584	NC_008596.1|gene5788|MSMEG_5790
MSMEG_5791	operon_2585	NC_008596.1|gene5789|MSMEG_5791
MSMEG_5792	operon_2585	NC_008596.1|gene5790|MSMEG_5792
MSMEG_5793	operon_2585	NC_008596.1|gene5791|MSMEG_5793
MSMEG_5794	operon_2585	NC_008596.1|gene5792|MSMEG_5794
MSMEG_5795	operon_2586	NC_008596.1|gene5793|MSMEG_5795
MSMEG_5796	operon_2587	NC_008596.1|gene5794|MSMEG_5796
MSMEG_5797	operon_2588	NC_008596.1|gene5795|MSMEG_5797
MSMEG_5798	operon_2589	NC_008596.1|gene5796|MSMEG_5798|purM
MSMEG_5799	operon_2590	NC_008596.1|gene5797|MSMEG_5799
MSMEG_5800	operon_2591	NC_008596.1|gene5798|MSMEG_5800|purF
MSMEG_5801	operon_2591	NC_008596.1|gene5799|MSMEG_5801
MSMEG_5802	operon_2592	NC_008596.1|gene5800|MSMEG_5802
MSMEG_5803	operon_2592	NC_008596.1|gene5801|MSMEG_5803
MSMEG_5804	operon_2592	NC_008596.1|gene5802|MSMEG_5804
MSMEG_5805	operon_2592	NC_008596.1|gene5803|MSMEG_5805
MSMEG_5806	operon_2593	NC_008596.1|gene5804|MSMEG_5806
MSMEG_5807	operon_2594	NC_008596.1|gene5805|MSMEG_5807
MSMEG_5808	operon_2594	NC_008596.1|gene5806|MSMEG_5808
MSMEG_5809	operon_2594	NC_008596.1|gene5807|MSMEG_5809
MSMEG_5810	operon_2594	NC_008596.1|gene5808|MSMEG_5810
MSMEG_5811	operon_2595	NC_008596.1|gene5809|MSMEG_5811
MSMEG_5812	operon_2596	NC_008596.1|gene5810|MSMEG_5812
MSMEG_5813	operon_2596	NC_008596.1|gene5811|MSMEG_5813
MSMEG_5814	operon_2596	NC_008596.1|gene5812|MSMEG_5814|pcaC
MSMEG_5815	operon_2596	NC_008596.1|gene5813|MSMEG_5815
MSMEG_5816	operon_2597	NC_008596.1|gene5814|MSMEG_5816
MSMEG_5817	operon_2598	NC_008596.1|gene5815|MSMEG_5817
MSMEG_5818	operon_2599	NC_008596.1|gene5816|MSMEG_5818
MSMEG_5819	operon_2599	NC_008596.1|gene5817|MSMEG_5819
MSMEG_5820	operon_2599	NC_008596.1|gene5818|MSMEG_5820
MSMEG_5822	operon_2599	NC_008596.1|gene5819|MSMEG_5822
MSMEG_5821	operon_2600	NC_008596.1|gene5820|MSMEG_5821
MSMEG_5823	operon_2600	NC_008596.1|gene5821|MSMEG_5823
MSMEG_5824	operon_2600	NC_008596.1|gene5822|MSMEG_5824|purL
MSMEG_5825	operon_2600	NC_008596.1|gene5823|MSMEG_5825
MSMEG_5826	operon_2601	NC_008596.1|gene5824|MSMEG_5826
MSMEG_5827	operon_2602	NC_008596.1|gene5825|MSMEG_5827
MSMEG_5828	operon_2602	NC_008596.1|gene5826|MSMEG_5828
MSMEG_5829	operon_2603	NC_008596.1|gene5827|MSMEG_5829
MSMEG_5830	operon_2603	NC_008596.1|gene5828|MSMEG_5830
MSMEG_5831	operon_2604	NC_008596.1|gene5829|MSMEG_5831|purQ
MSMEG_5832	operon_2604	NC_008596.1|gene5830|MSMEG_5832|purS
MSMEG_5833	operon_2604	NC_008596.1|gene5831|MSMEG_5833
MSMEG_5834	operon_2605	NC_008596.1|gene5832|MSMEG_5834
MSMEG_5835	operon_2606	NC_008596.1|gene5833|MSMEG_5835
MSMEG_5836	operon_2606	NC_008596.1|gene5834|MSMEG_5836
MSMEG_5837	operon_2606	NC_008596.1|gene5835|MSMEG_5837
MSMEG_5838	operon_2606	NC_008596.1|gene5836|MSMEG_5838
MSMEG_5840	operon_2607	NC_008596.1|gene5837|MSMEG_5840
MSMEG_5839	operon_2608	NC_008596.1|gene5838|MSMEG_5839
MSMEG_5841	operon_2608	NC_008596.1|gene5839|MSMEG_5841|purC
MSMEG_5842	operon_2609	NC_008596.1|gene5840|MSMEG_5842
MSMEG_5844	operon_2609	NC_008596.1|gene5841|MSMEG_5844
MSMEG_5843	operon_2610	NC_008596.1|gene5842|MSMEG_5843
MSMEG_5845	operon_2610	NC_008596.1|gene5843|MSMEG_5845
MSMEG_5846	operon_2610	NC_008596.1|gene5844|MSMEG_5846
MSMEG_5847	operon_2610	NC_008596.1|gene5845|MSMEG_5847|purB
MSMEG_5849	operon_2611	NC_008596.1|gene5846|MSMEG_5849
MSMEG_5848	operon_2612	NC_008596.1|gene5847|MSMEG_5848
MSMEG_5850	operon_2612	NC_008596.1|gene5848|MSMEG_5850
MSMEG_5851	operon_2613	NC_008596.1|gene5849|MSMEG_5851
MSMEG_5852	operon_2614	NC_008596.1|gene5850|MSMEG_5852|purD
MSMEG_5853	operon_2615	NC_008596.1|gene5851|MSMEG_5853
MSMEG_5854	operon_2615	NC_008596.1|gene5852|MSMEG_5854
MSMEG_5855	operon_2616	NC_008596.1|gene5853|MSMEG_5855
MSMEG_5856	operon_2616	NC_008596.1|gene5854|MSMEG_5856|pcaC
MSMEG_5857	operon_2616	NC_008596.1|gene5855|MSMEG_5857
MSMEG_5858	operon_2616	NC_008596.1|gene5856|MSMEG_5858
MSMEG_5859	operon_2616	NC_008596.1|gene5857|MSMEG_5859
MSMEG_5860	operon_2617	NC_008596.1|gene5858|MSMEG_5860
MSMEG_5861	operon_2617	NC_008596.1|gene5859|MSMEG_5861
MSMEG_5862	operon_2617	NC_008596.1|gene5860|MSMEG_5862
MSMEG_5863	operon_2617	NC_008596.1|gene5861|MSMEG_5863
MSMEG_5864	operon_2617	NC_008596.1|gene5862|MSMEG_5864
MSMEG_5865	operon_2617	NC_008596.1|gene5863|MSMEG_5865
MSMEG_5866	operon_2617	NC_008596.1|gene5864|MSMEG_5866
MSMEG_5867	operon_2617	NC_008596.1|gene5865|MSMEG_5867
MSMEG_5869	operon_2617	NC_008596.1|gene5866|MSMEG_5869
MSMEG_5868	operon_2618	NC_008596.1|gene5867|MSMEG_5868
MSMEG_5871	operon_2619	NC_008596.1|gene5868|MSMEG_5871
